geo type,geography,year,category,value
county,Windsor,2023-01,Unreported,34
county,Addison,2022-12,Hispanic,10
county,Addison,2022-12,Native American,0
county,Addison,2022-12,Non Hispanic,328
county,Addison,2022-12,Unknown,0
county,Addison,2022-12,Unreported,52
county,Bennington,2022-12,Hispanic,*
county,Bennington,2022-12,Native American,0
county,Bennington,2022-12,Non Hispanic,497
county,Bennington,2022-12,Unknown,*
county,Bennington,2022-12,Unreported,54
county,Caledonia,2022-12,Hispanic,*
county,Caledonia,2022-12,Native American,0
county,Caledonia,2022-12,Non Hispanic,535
county,Caledonia,2022-12,Unknown,*
county,Caledonia,2022-12,Unreported,54
county,Chittenden,2022-12,Hispanic,*
county,Chittenden,2022-12,Native American,0
county,Chittenden,2022-12,Non Hispanic,1236
county,Chittenden,2022-12,Unknown,*
county,Chittenden,2022-12,Unreported,119
county,Essex,2022-12,Hispanic,0
county,Essex,2022-12,Native American,0
county,Essex,2022-12,Non Hispanic,71
county,Essex,2022-12,Unknown,0
county,Essex,2022-12,Unreported,0
county,Franklin,2022-12,Hispanic,*
county,Franklin,2022-12,Native American,0
county,Franklin,2022-12,Non Hispanic,492
county,Franklin,2022-12,Unknown,*
county,Franklin,2022-12,Unreported,51
county,Grand Isle,2022-12,Hispanic,*
county,Grand Isle,2022-12,Native American,0
county,Grand Isle,2022-12,Non Hispanic,56
county,Grand Isle,2022-12,Unknown,0
county,Grand Isle,2022-12,Unreported,*
county,Lamoille,2022-12,Hispanic,*
county,Lamoille,2022-12,Native American,0
county,Lamoille,2022-12,Non Hispanic,325
county,Lamoille,2022-12,Unknown,*
county,Lamoille,2022-12,Unreported,10
county,Orange,2022-12,Hispanic,*
county,Orange,2022-12,Native American,0
county,Orange,2022-12,Non Hispanic,189
county,Orange,2022-12,Unknown,0
county,Orange,2022-12,Unreported,*
county,Orleans,2022-12,Hispanic,*
county,Orleans,2022-12,Native American,0
county,Orleans,2022-12,Non Hispanic,370
county,Orleans,2022-12,Unknown,*
county,Orleans,2022-12,Unreported,24
county,Rutland,2022-12,Hispanic,*
county,Rutland,2022-12,Native American,0
county,Rutland,2022-12,Non Hispanic,791
county,Rutland,2022-12,Unknown,*
county,Rutland,2022-12,Unreported,27
county,Washington,2022-12,Hispanic,*
county,Washington,2022-12,Native American,0
county,Washington,2022-12,Non Hispanic,324
county,Washington,2022-12,Unknown,*
