geo type,geography,year,category,value
AHSD,Middlebury District,2022-08,Toddler,45
AHSD,Morrisville District,2022-08,Infant,50
AHSD,Morrisville District,2022-08,Preschool,162
AHSD,Morrisville District,2022-08,School,133
AHSD,Morrisville District,2022-08,Toddler,51
AHSD,Newport District,2022-08,Infant,47
AHSD,Newport District,2022-08,Preschool,162
AHSD,Newport District,2022-08,School,159
AHSD,Newport District,2022-08,Toddler,48
AHSD,Rutland District,2022-08,Infant,138
AHSD,Rutland District,2022-08,Preschool,333
AHSD,Rutland District,2022-08,School,347
AHSD,Rutland District,2022-08,Toddler,111
AHSD,Springfield District,2022-08,Infant,65
AHSD,Springfield District,2022-08,Preschool,202
AHSD,Springfield District,2022-08,School,161
AHSD,Springfield District,2022-08,Toddler,56
AHSD,St. Albans District,2022-08,Infant,76
AHSD,St. Albans District,2022-08,Preschool,237
AHSD,St. Albans District,2022-08,School,266
AHSD,St. Albans District,2022-08,Toddler,91
AHSD,St. Johnsbury District,2022-08,Infant,97
AHSD,St. Johnsbury District,2022-08,Preschool,260
AHSD,St. Johnsbury District,2022-08,School,248
AHSD,St. Johnsbury District,2022-08,Toddler,77
AHSD,Barre District,2022-07,Infant,37
AHSD,Barre District,2022-07,Preschool,185
AHSD,Barre District,2022-07,School,150
AHSD,Barre District,2022-07,Toddler,60
AHSD,Bennington District,2022-07,Infant,88
AHSD,Bennington District,2022-07,Preschool,317
AHSD,Bennington District,2022-07,School,135
AHSD,Bennington District,2022-07,Toddler,98
AHSD,Brattleboro District,2022-07,Infant,44
AHSD,Brattleboro District,2022-07,Preschool,174
AHSD,Brattleboro District,2022-07,School,60
AHSD,Brattleboro District,2022-07,Toddler,45
AHSD,Burlington District,2022-07,Infant,184
AHSD,Burlington District,2022-07,Preschool,535
AHSD,Burlington District,2022-07,School,498
AHSD,Burlington District,2022-07,Toddler,161
AHSD,Hartford District,2022-07,Infant,56
AHSD,Hartford District,2022-07,Preschool,155
AHSD,Hartford District,2022-07,School,91
AHSD,Hartford District,2022-07,Toddler,28
AHSD,Middlebury District,2022-07,Infant,44
AHSD,Middlebury District,2022-07,Preschool,170
AHSD,Middlebury District,2022-07,School,182
AHSD,Middlebury District,2022-07,Toddler,36
AHSD,Morrisville District,2022-07,Infant,46
AHSD,Morrisville District,2022-07,Preschool,144
AHSD,Morrisville District,2022-07,School,106
